암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),장비코드명,장비대수
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,아이제일산부인과의원,31,의원,110000,서울,110015,은평구,역촌동,3404,"서울특별시 은평구 서오릉로 81, (역촌동)",02-355-8113,,2002-01-09,5,0,0,0,5,0,0,0,0,0,0,0,0,0,126.9215397,37.607412,인큐베이터,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,아이투비산부인과의원,31,의원,110000,서울,110021,서초구,방배동,6584,"서울특별시 서초구 방배로 234, 지1층,2~5층 (방배동, 우신빌딩)",02-532-6400,,2009-01-16,3,0,0,0,2,0,0,0,0,0,0,0,0,1,126.9899239,37.4941721,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz,아주대학교병원,1,상급종합,310000,경기,310604,수원영통구,원천동,16499,"경기도 수원시 영통구 월드컵로 164, (원천동)",031-219-5114,http://hosp.ajoumc.or.kr/,1994-04-25,467,19,1,18,394,1,10,11,13,0,0,0,0,0,127.0476837,37.2794612,인큐베이터,34
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,안동성소병원,11,종합병원,370000,경북,370400,안동시,금곡동,36690,"경상북도 안동시 서동문로 99,  (금곡동)",054-850-8114,http://www.sungso.com,1981-06-25,51,0,0,0,50,1,0,0,0,0,0,0,0,0,128.7228172,36.5672423,인큐베이터,5
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,안중산부인과의원,31,의원,310000,경기,311200,평택시,안중읍,17933,"경기도 평택시 안중읍 안중로131번길 14-15, (안중읍)",031-683-7366,,1995-04-08,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.9295846,36.9900749,인큐베이터,1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,앙즈로여성병원,21,병원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당33길 1, 외1(불당25로104) (불당동)",041-576-5700,,2017-02-14,13,1,0,0,12,0,0,0,0,0,0,0,0,0,127.1069713,36.810453,인큐베이터,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,양미혜산부인과의원,31,의원,110000,서울,110020,양천구,신정동,7938,"서울특별시 양천구 목동로 201, 6층 (신정동)",02-2606-2434,,1991-07-01,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.8639466,37.5264605,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,양산부산대학교병원,1,상급종합,380000,경남,381100,양산시,물금읍,50612,"경상남도 양산시 물금읍 금오로 20, (물금읍)",055-360-1000,http://www.pnuyh.co.kr/content/,2008-10-24,282,0,0,8,272,1,0,0,1,0,0,0,0,0,129.0057274,35.3281501,인큐베이터,45
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,양정분산부인과의원,31,의원,310000,경기,312100,이천시,중리동,17373,"경기도 이천시 이섭대천로 1186, (중리동)",031-635-5300,http://www.yjbobgy.co.kr/,1990-03-15,16,0,0,0,16,0,0,0,0,0,0,0,0,0,127.4472078,37.2761955,인큐베이터,2
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,양지산부인과의원,31,의원,350000,전북,350100,군산시,나운동,54127,"전북특별자치도 군산시 상나운안길 61, (나운동)",063-467-0055,,1991-03-08,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.6954038,35.9692091,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,에덴메디여성병원,21,병원,310000,경기,310601,수원권선구,권선동,16554,"경기도 수원시 권선구 동수원로 220, (권선동)",031-236-2000,www.edenmedi.or.kr/,2005-06-07,10,0,0,0,10,0,0,0,0,0,0,0,0,0,127.0340167,37.2493456,인큐베이터,3
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,에덴병원,21,병원,240000,광주,240002,광주북구,두암동,61195,"광주광역시 북구 면앙로170번길 10, (두암동)",062-260-3000,http://www.edenhospital.co.kr/,1993-11-23,22,0,0,0,22,0,0,0,0,0,0,0,0,0,126.9297008,35.1755212,인큐베이터,2
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,에덴산부인과의원,31,의원,390000,제주,390200,제주시,노형동,63100,"제주특별자치도 제주시 수덕로 6, 4층 (노형동)",064-748-9400,,2005-09-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.4752837,33.4886436,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,에디스여성병원,21,병원,210000,부산,210010,부산사하구,당리동,49398,"부산광역시 사하구 낙동대로 361, (당리동)",051-206-0999,,2007-10-01,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.9778658,35.1015033,인큐베이터,2
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz,에이치큐브병원,21,병원,110000,서울,110006,도봉구,창동,1401,"서울특별시 도봉구 도봉로 604, (창동)",02-900-2000,,2008-01-31,16,0,0,0,16,0,0,0,0,0,0,0,0,0,127.0410736,37.6583201,인큐베이터,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz,엠앤비여성병원,21,병원,220000,인천,220008,인천계양구,계산동,21068,"인천광역시 계양구 장제로772번길 2, (계산동)",032-552-3500,,2003-07-10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7348015,37.5365393,인큐베이터,4
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,엠에스여성의원,31,의원,330000,충북,330104,청주서원구,사창동,28575,"충청북도 청주시 서원구 사직대로 101, (사창동)",043-262-8540,http://www.obdocmin.com,1987-01-23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.458725,36.6351333,인큐베이터,2
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz,엠제이산부인과의원,31,의원,110000,서울,110025,금천구,독산동,8523,"서울특별시 금천구 두산로 81, 지하1층,2~8층 (독산동)",2109-3000,http://www.herim9001.co.kr/,2014-10-29,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.8970379,37.4699242,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,여성메디파크병원,21,병원,230000,대구,230005,대구수성구,범어동,42118,"대구광역시 수성구 동대구로 271, (범어동)",053-740-7700,http://www.md-park.co.kr,2003-10-13,7,1,0,0,6,0,0,0,0,0,0,0,0,0,128.6246267,35.8545807,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,여성아이병원,21,병원,370000,경북,370702,포항북구,우현동,37636,"경상북도 포항시 북구 우창동로22번길 7,  (우현동)",054-255-5000,http://www.women-i.co.kr,2002-02-25,27,0,0,0,27,0,0,0,0,0,0,0,0,0,129.3619762,36.054346,인큐베이터,4
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,여성아이병원,21,병원,230000,대구,230007,대구달서구,진천동,42784,"대구광역시 달서구 월배로 141, (진천동)",1877-6622,,2014-03-13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,128.5295749,35.816078,인큐베이터,1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,11,종합병원,360000,전남,360500,여수시,광무동,59718,"전라남도 여수시 좌수영로 49,  (광무동)",061-640-7128,http://www.yscnhosp.com,1988-07-02,60,3,0,5,49,1,0,0,1,0,0,0,0,1,127.728018,34.7450673,인큐베이터,5
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,여천전남병원,11,종합병원,360000,전남,360500,여수시,선원동,59641,"전라남도 여수시 무선로 95,  (선원동)",061-690-6000,,1999-12-10,43,0,0,0,41,0,0,0,2,0,0,0,0,0,127.6543239,34.7691121,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,연세대학교 원주세브란스기독병원,1,상급종합,320000,강원,320400,원주시,일산동,26426,"강원특별자치도 원주시 일산로 20-0,  (일산동)",033-741-0114,http://wch.or.kr/,1977-05-01,255,7,5,13,211,0,8,5,6,0,0,0,0,0,127.9456639,37.3490013,인큐베이터,32
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,연세대학교 의과대학 용인세브란스병원,11,종합병원,310000,경기,312001,용인기흥구,중동,16995,"경기도 용인시 기흥구 동백죽전대로 363, (중동)",1899-1004,https://yi.severance.healthcare/yi/index.do,1983-03-09,228,2,0,2,218,0,0,2,4,0,0,0,0,0,127.1485144,37.270805,인큐베이터,21
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,연세대학교의과대학 강남세브란스병원,1,상급종합,110000,서울,110001,강남구,도곡동,6273,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",02-2019-3114,http://gs.iseverance.com,1983-04-04,384,7,1,3,321,0,9,28,15,0,0,0,0,0,127.0462683,37.4929296,인큐베이터,26
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,연세대학교의과대학세브란스병원,1,상급종합,110000,서울,110010,서대문구,신촌동,3722,"서울특별시 서대문구 연세로 50-1, (신촌동)",02-2228-0114,http://www.yuhs.or.kr,1974-03-25,941,21,11,56,852,1,0,0,0,0,0,0,0,0,126.9408265,37.5623446,인큐베이터,47
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,연세사랑모아여성병원,21,병원,110000,서울,110005,구로구,고척동,8218,"서울특별시 구로구 중앙로 100, (고척동)",02-2636-1122,,2014-05-26,5,1,0,0,4,0,0,0,0,0,0,0,0,0,126.8606071,37.5063641,인큐베이터,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,연세아란산부인과의원,31,의원,310000,경기,311300,하남시,풍산동,12919,"경기도 하남시 미사강변대로54번길 121, 연세아란빌딩 2~5층 (풍산동)",031-793-7000,,2019-04-08,8,0,0,0,8,0,0,0,0,0,0,0,0,0,127.1888298,37.5579111,인큐베이터,2
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,연세하임산부인과의원,31,의원,340000,충남,340202,천안동남구,신방동,31176,"충청남도 천안시 동남구 수곡2길 17-17, 지하1층,지상1,2,3,4,6층 (신방동)",041-412-5555,,2015-08-11,8,0,0,0,8,0,0,0,0,0,0,0,0,0,127.1269387,36.7907956,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNjEjJDEjJDAjJDgz,연제일신병원,21,병원,210000,부산,210013,부산연제구,연산동,47576,"부산광역시 연제구 고분로 6, (연산동)",051-862-2002,,2002-03-06,19,1,0,0,18,0,0,0,0,0,0,0,0,0,129.0828772,35.1856693,인큐베이터,2
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,열린산부인과의원,31,의원,310000,경기,311101,안산단원구,선부동,15240,"경기도 안산시 단원구 선부광장1로 22, 3층,4층 (선부동, 한우리크리닉센타)",031-405-3572,http://www.openobgy.co.kr,2002-03-21,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.8077452,37.3359946,인큐베이터,1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,영광종합병원,11,종합병원,360000,전남,360014,영광군,영광읍,57035,"전라남도 영광군 영광읍 와룡로 3, (영광읍)",061-350-8091,http://www.ygmc.co.kr/,1983-08-10,26,1,0,0,24,1,0,0,0,0,0,0,0,0,126.4989779,35.2844615,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,영남대학교병원,1,상급종합,230000,대구,230001,대구남구,대명동,42415,"대구광역시 남구 현충로 170, (대명동)",053-623-8001,http://www.yumc.ac.kr/00_main/main.htm,1983-03-14,213,3,2,4,201,0,0,0,3,0,0,0,0,0,128.58205,35.848107,인큐베이터,11
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,영주기독병원,21,병원,370000,경북,370500,영주시,영주동,36096,"경상북도 영주시 구성로 380,  (영주동)",054-635-6161,,1980-05-13,8,0,0,0,8,0,0,0,0,0,0,0,0,0,128.6211144,36.8251759,인큐베이터,2
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,예나산부인과의원,31,의원,390000,제주,390200,제주시,용담이동,63164,"제주특별자치도 제주시 서광로 83, (용담이동)",064-741-7000,,2005-10-04,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.50495,33.5006147,인큐베이터,1
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,예담산부인과의원,31,의원,250000,대전,250003,대전서구,관저동,35362,"대전광역시 서구 도안대로 25, 2,3,4층 (관저동)",042-546-9300,http://www.yedammom.com,2015-05-11,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.3343923,36.3038191,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,예인병원,21,병원,380000,경남,380703,창원진해구,자은동,51648,"경상남도 창원시 진해구 진해대로 958, (자은동)",055-542-9000,,2008-01-14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.7068969,35.1442172,인큐베이터,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,예일산부인과의원,31,의원,310000,경기,311200,평택시,합정동,17907,"경기도 평택시 중앙로 146-1, (합정동)",031-656-3885,,1995-10-02,9,1,0,0,8,0,0,0,0,0,0,0,0,0,127.0991649,36.9921994,인큐베이터,2
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,오즈산부인과의원,31,의원,380000,경남,380100,김해시,대청동,51004,"경상남도 김해시 계동로 203, (대청동)",055-312-0114,http://www.ozhospital.co.kr/,2005-01-29,4,0,0,0,3,0,0,0,0,0,0,0,0,1,128.8003833,35.1902541,인큐베이터,2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,완도대성병원,21,병원,360000,전남,360016,완도군,완도읍,59109,"전라남도 완도군 완도읍 청해진동로 63, (완도읍)",061-553-1234,,1997-06-09,8,0,0,0,8,0,0,0,0,0,0,0,0,0,126.735575,34.3171667,인큐베이터,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,용인제일산부인과의원,31,의원,310000,경기,312003,용인처인구,김량장동,17048,"경기도 용인시 처인구 중부대로 1347, (김량장동)",031-8031-0200,,2014-12-11,7,0,0,0,7,0,0,0,0,0,0,0,0,0,127.1945559,37.2353025,인큐베이터,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,우리기쁜산부인과의원,31,의원,110000,서울,110012,성북구,종암동,2802,"서울특별시 성북구 종암로 147, 지상1~8층 (종암동)",02-2039-1000,http://www.wejoyful.com/,2011-02-23,6,0,0,0,6,0,0,0,0,0,0,0,0,0,127.031932,37.6030423,인큐베이터,2
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,우리들소아청소년과의원,31,의원,350000,전북,350100,군산시,수송동,54101,"전북특별자치도 군산시 월명로 205, 전북은행 3층,4층,5층 (수송동)",063-460-3800,https://ourpedi.modoo.at/,2001-08-01,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.7152286,35.9623952,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,우리들여성산부인과의원,31,의원,310000,경기,312600,광주시,경안동,12759,"경기도 광주시 중앙로 101, 8층 (경안동)",031-768-7535,http://www.wooridle-clinic.com/,2004-03-13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.2584122,37.4087951,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,우리산부인과의원,31,의원,220000,인천,220007,인천연수구,동춘동,21972,"인천광역시 연수구 앵고개로 254, (동춘동)",032-818-5121,,1998-11-06,5,0,0,0,5,0,0,0,0,0,0,0,0,0,126.6717929,37.4080079,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,우리여성병원,21,병원,380000,경남,380100,김해시,내동,50948,"경상남도 김해시 내외중앙로 91, (내동)",055-321-0114,,2013-05-31,6,0,0,0,6,0,0,0,0,0,0,0,0,0,128.8670151,35.238182,인큐베이터,2
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz,우먼플러스산부인과의원,31,의원,310000,경기,310602,수원장안구,조원동,16285,"경기도 수원시 장안구 경수대로 892, (조원동)",031-248-8100,www.iwomanplus.com/,2006-06-13,8,0,0,0,8,0,0,0,0,0,0,0,0,0,127.0118817,37.2998826,인큐베이터,2
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,우먼피아여성병원,21,병원,310000,경기,310800,의정부시,신곡동,11775,"경기도 의정부시 청사로5번길 16, (신곡동)",031-853-7500,http://www.iwomanpia.com,2003-11-28,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.0701079,37.7488555,인큐베이터,3
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,우먼필산부인과의원,31,의원,310000,경기,311800,오산시,원동,18141,"경기도 오산시 대원로 34, (원동)",031-378-5950,,2006-12-11,6,0,0,0,6,0,0,0,0,0,0,0,0,0,127.0722141,37.1461261,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,운정와이즈병원,21,병원,310000,경기,312200,파주시,와동동,10894,"경기도 파주시 금바위로 50, 2~7,10,11층 (와동동)",031-937-8888,,2019-12-06,21,0,0,0,21,0,0,0,0,0,0,0,0,0,126.7588583,37.7290287,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,울산미즈병원,21,병원,260000,울산,260001,울산남구,무거동,44628,"울산광역시 남구 남산로 2, (무거동)",052-220-0100,www.ulsanmizhospital.co.kr/,2011-08-01,9,2,0,0,7,0,0,0,0,0,0,0,0,0,129.270908,35.5523152,인큐베이터,4
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,울진군의료원,21,병원,370000,경북,370019,울진군,울진읍,36324,"경상북도 울진군 울진읍 현내항길 71, (울진읍)",054-785-7015,www.umc.or.kr/,2003-02-13,25,2,0,0,23,0,0,0,0,0,0,0,0,0,129.4095737,36.9926961,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,원광대학교 산본병원,11,종합병원,310000,경기,311400,군포시,산본동,15865,"경기도 군포시 산본로 321, (산본동)",031-390-2300,http://www.wmcsb.co.kr,2000-08-01,57,2,0,4,50,1,0,0,0,0,0,0,0,0,126.9336147,37.3594127,인큐베이터,1
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,원광대학교병원,1,상급종합,350000,전북,350300,익산시,신동,54538,"전북특별자치도 익산시 무왕로 895, (신동)",063-859-1114,http://www.wkuh.org/,1981-10-27,160,4,1,2,150,1,0,1,1,0,0,0,0,0,126.9595793,35.9646389,인큐베이터,17
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,웰니스어린이병원,21,병원,330000,충북,330101,청주상당구,방서동,28787,"충청북도 청주시 상당구 2순환로2031번길 6-20, (방서동)",043-225-7700,,2021-04-15,7,0,0,0,7,0,0,0,0,0,0,0,0,0,127.5046466,36.5982248,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,웰하이여성아동병원,21,병원,210000,부산,210012,부산강서구,명지동,46764,"부산광역시 강서구 명지오션시티4로 95, 2~8, 10층 일부호 (명지동)",051-201-8854,http://www.okmiso.co.kr,2019-01-02,7,0,0,0,7,0,0,0,0,0,0,0,0,0,128.9039488,35.0804516,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz,위대한탄생여성병원,21,병원,210000,부산,210013,부산연제구,연산동,47540,"부산광역시 연제구 중앙대로 1083, (연산동, 3~7층, 12층)",051-862-0010,,2013-02-21,6,0,0,0,6,0,0,0,0,0,0,0,0,0,,,인큐베이터,3
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,위대한탄생여성의원,31,의원,310000,경기,312500,화성시,오산동,18478,"경기도 화성시 동탄대로 537, 라스플로레스 A동332~334,335일부,337,343~346,B동322호,C동328호 (오산동)",031-365-4799,,2018-08-06,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.097959,37.2022262,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,위드여성병원,21,병원,260000,울산,260001,울산남구,삼산동,44710,"울산광역시 남구 남중로 123, (삼산동)",052-915-8000,,2015-08-17,5,0,0,0,5,0,0,0,0,0,0,0,0,0,129.3480072,35.5454856,인큐베이터,9
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,유광사여성병원,21,병원,110000,서울,110003,강서구,화곡동,7698,"서울특별시 강서구 강서로 194, (화곡동)",02-2608-1011,,1994-04-01,8,0,0,0,8,0,0,0,0,0,0,0,0,0,126.8388825,37.5435838,인큐베이터,2
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,윤호병원,21,병원,110000,서울,110001,강남구,신사동,6017,"서울특별시 강남구 압구정로 304, 윤호병원 (지하1층,지하2층,1층~4층,7층)  (신사동)",02-512-0500,http://www.yoonhohospital.co.kr,1992-07-15,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.0344243,37.5288504,인큐베이터,3
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,율산부인과의원,31,의원,320000,강원,320400,원주시,무실동,26392,"강원특별자치도 원주시 능라동길 61, 8층 (무실동, 정한타워)",033-765-0655,,2009-06-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.9312335,37.3341487,인큐베이터,1
